id,gene,GO,GO name,GO ontology,GO p-value,GO num genes,Pfam top enriched domain,"Pfam top enriched domain, p-value",Pfam num genes,Pfam domain architecture,Pfam domain architecture (all enrichments),Gene name
ACROYT_G000163,Ocupat_v02_G000163,GO:0003676,nucleic acid binding,MF,9.40E-01,9,zf-C4,1.80E-01,1,zf-C4 Hormone_recep,,zf-C4_Nuclear_receptors:Nr2f1/Nr2f2
ACROYT_G030933,Ocupat_v02_G030933,GO:0003676,nucleic acid binding,MF,9.40E-01,9,HEPN_DZIP3,1.90E-01,3,HEPN_DZIP3 NACHT ANAPC4_WD40,,Dzip3
ACROYT_G002711,Ocupat_v02_G002711,GO:0003676,nucleic acid binding,MF,9.40E-01,9,PAX,2.20E-01,1,PAX,,Homeodomains:like:Alx1/Alx3/Alx4/Arx/AW822073/Cphx1/Cphx2/Cphx3/Crx/Crxos/Dmbx1/Duxbl1/Duxbl2/Duxbl3/Duxf3/Esx1/Gm4981/Gsc/Gsc2/Hesx1/Hmbox1/Hopx/Isl1/Isl2/Isx/Lhx1/Lhx2/Lhx3/Lhx4/Lhx5/Lhx6/Lhx8/Lhx9/Lmx1a/Lmx1b/Mixl1/Nobox/Obox5/Obox6/Obox8/Otp/Otx1/Otx2/Pax1/Pax2/Pax3/Pax4/Pax5/Pax6/Pax7/Pax8/Pax9/Phox2a/Phox2b/Pitx1/Pitx2/Pitx3/Prop1/Prrx1/Prrx2/Prrxl1/Rax/Rhox1/Rhox2a/Rhox2b/Rhox2c/Rhox2d/Rhox2e/Rhox2f/Rhox2g/Rhox2h/Rhox3a/Rhox3a2/Rhox3c/Rhox3e/Rhox3f/Rhox3g/Rhox3h/Rhox4a/Rhox4a2/Rhox4b/Rhox4c/Rhox4d/Rhox4e/Rhox4f/Rhox4g/Rhox6/Rhox7a/Rhox7b/Rhox8/Rhox9/Rhox10/Rhox11/Rhox12/Rhox13/Sebox/Shox2/Uncx/Vsx1/Vsx2/Zfhx2/Zfhx3/Zfhx4/Zhx1/Zhx3
ACROYT_G042351,Ocupat_v02_G042351,GO:0003676,nucleic acid binding,MF,9.40E-01,9,zf-C2H2,6.80E-01,2,zf-C2H2,,Champ1/Fiz1/Gtf3a/Peg3/Plag1/Plagl1/Plagl2/Rlf/Rreb1/Zbtb40/Zfat/Zfp105/Zfp128/Zfp13/Zfp142/Zfp146/Zfp180/Zfp217/Zfp219/Zfp229/Zfp239/Zfp260/Zfp266/Zfp275/Zfp292/Zfp3/Zfp329/Zfp335/Zfp358/Zfp37/Zfp40/Zfp407/Zfp41/Zfp422/Zfp426/Zfp438/Zfp462/Zfp467/Zfp473/Zfp513/Zfp518a/Zfp518b/Zfp52/Zfp521/Zfp526/Zfp53/Zfp532/Zfp536/Zfp54/Zfp553/Zfp579/Zfp592/Zfp597/Zfp605/Zfp612/Zfp629/Zfp637/Zfp639/Zfp646/Zfp647/Zfp648/Zfp654/Zfp667/Zfp687/Zfp688/Zfp689/Zfp69/Zfp691/Zfp697/Zfp7/Zfp707/Zfp747/Zfp758/Zfp760/Zfp764/Zfp770/Zfp772/Zfp773/Zfp775/Zfp78/Zfp786/Zfp787/Zfp821/Zfp827/Zfp846/Zfp853/Zfp92/Zfp942/Zfp943/Zfp944/Zfp946/Zfp947/Zfp948/Zfp954/Zfp982/Zfp983/Zfp994/Zfp995/Zim1/Zscan2/Zscan5b
ACROYT_G024293,Ocupat_v02_G024293,GO:0003676,nucleic acid binding,MF,9.40E-01,9,zf-C2H2,6.80E-01,2,zf-C2H2,,
ACROYT_G003833,Ocupat_v02_G003833,GO:0008233,peptidase activity,MF,9.40E-01,1,Sushi,2.40E-03,7,Sushi VWA Trypsin,Sushi(2.4E-03),C2/Cfb
ACROYT_G035854,Ocupat_v02_G035854,GO:0009057,macromolecule catabolic process,BP,9.40E-01,4,SGL,4.70E-02,1,SGL,SGL(4.7E-02),Rgn
ACROYT_G008032,Ocupat_v02_G008032,GO:0009057,macromolecule catabolic process,BP,9.40E-01,4,Mago_nashi,6.20E-02,1,Mago_nashi,,Magoh/Magohb
ACROYT_G004129,Ocupat_v02_G004129,GO:0009057,macromolecule catabolic process,BP,9.40E-01,4,Proteasome,1.70E-01,1,Proteasome,,Psmb1
ACROYT_G025976,Ocupat_v02_G025976,GO:0009057,macromolecule catabolic process,BP,9.40E-01,4,F-box-like,3.70E-01,1,F-box-like LRR_6,,Fbxl21/Fbxl3
ACROYT_G008032,Ocupat_v02_G008032,GO:0010608,post-transcriptional regulation of gene ...,BP,9.40E-01,1,Mago_nashi,6.20E-02,1,Mago_nashi,,Magoh/Magohb
ACROYT_G006059,Ocupat_v02_G006059,GO:0015630,microtubule cytoskeleton,CC,9.40E-01,3,Sprouty,4.70E-02,1,Sprouty,Sprouty(4.7E-02),Spry1/Spry2/Spry3/Spry4
ACROYT_G034744,Ocupat_v02_G034744,GO:0015630,microtubule cytoskeleton,CC,9.40E-01,3,zf-B_box,2.80E-01,2,zf-B_box,,Asb12/Mid1/Mid2/Rfpl4b/Rnf182/Rnf183/Rnf186/Rnf222/Rnf223/Rnf225/Trim13/Trim29/Trim31/Trim32/Trim35/Trim36/Trim38/Trim42/Trim44/Trim46/Trim47/Trim50/Trim59/Trim65/Trim68/Trim69/Trim72/Trim75/Trim8
ACROYT_G019581,Ocupat_v02_G019581,GO:0015630,microtubule cytoskeleton,CC,9.40E-01,3,Mito_carr,3.50E-01,1,Mito_carr,,Slc25a31/Slc25a4/Slc25a5
ACROYT_G001501,Ocupat_v02_G001501,GO:0016740,transferase activity,MF,9.40E-01,9,S-methyl_trans,3.90E-02,2,S-methyl_trans,S-methyl_trans(3.9E-02),Bhmt/Bhmt2
ACROYT_G006451,Ocupat_v02_G006451,GO:0016740,transferase activity,MF,9.40E-01,9,TAL_FSA,3.90E-02,1,TAL_FSA,TAL_FSA(3.9E-02),Taldo1
ACROYT_G022051,Ocupat_v02_G022051,GO:0016740,transferase activity,MF,9.40E-01,9,UPA,9.70E-02,1,HEPN_DZIP3 UPA,,Dzip3
ACROYT_G006060,Ocupat_v02_G006060,GO:0016740,transferase activity,MF,9.40E-01,9,I-set,1.50E-01,5,I-set Ig_3 Pkinase_Tyr,,Fgfr1/Fgfr2/Fgfr3/Fgfr4/Ret
ACROYT_G030933,Ocupat_v02_G030933,GO:0016740,transferase activity,MF,9.40E-01,9,HEPN_DZIP3,1.90E-01,3,HEPN_DZIP3 NACHT ANAPC4_WD40,,Dzip3
ACROYT_G032559,Ocupat_v02_G032559,GO:0016740,transferase activity,MF,9.40E-01,9,GST_N,2.30E-01,1,GST_N GST_C_3,,Gstm1/Gstm2/Gstm3/Gstm4/Gstm5/Gstm6/Gstm7
ACROYT_G025976,Ocupat_v02_G025976,GO:0016740,transferase activity,MF,9.40E-01,9,F-box-like,3.70E-01,1,F-box-like LRR_6,,Fbxl21/Fbxl3
ACROYT_G011654,Ocupat_v02_G011654,GO:0016740,transferase activity,MF,9.40E-01,9,Sulfotransfer_1,4.30E-01,1,Sulfotransfer_1,,Sult1a1/Sult1b1/Sult1c1/Sult1c2/Sult1d1/Sult1e1/Sult2a1/Sult2a2/Sult2a3/Sult2a4/Sult2a5/Sult2a6/Sult2a7/Sult2a8/Sult2b1/Sult3a1/Sult3a2/Sult4a1/Sult5a1/Sult6b1/Sult6b2
ACROYT_G013454,Ocupat_v02_G013454,GO:0016740,transferase activity,MF,9.40E-01,9,Pkinase,6.50E-01,2,Pkinase,,Pdik1l/Stk35
ACROYT_G035854,Ocupat_v02_G035854,GO:0022414,reproductive process,BP,9.40E-01,3,SGL,4.70E-02,1,SGL,SGL(4.7E-02),Rgn
ACROYT_G008032,Ocupat_v02_G008032,GO:0022414,reproductive process,BP,9.40E-01,3,Mago_nashi,6.20E-02,1,Mago_nashi,,Magoh/Magohb
ACROYT_G018031,Ocupat_v02_G018031,GO:0022414,reproductive process,BP,9.40E-01,3,Pyr_redox_dim,7.30E-02,1,Pyr_redox_2 Pyr_redox_dim,,Dld
ACROYT_G006059,Ocupat_v02_G006059,GO:0036211,protein modification process,BP,9.40E-01,9,Sprouty,4.70E-02,1,Sprouty,Sprouty(4.7E-02),Spry1/Spry2/Spry3/Spry4
ACROYT_G035854,Ocupat_v02_G035854,GO:0036211,protein modification process,BP,9.40E-01,9,SGL,4.70E-02,1,SGL,SGL(4.7E-02),Rgn
ACROYT_G018031,Ocupat_v02_G018031,GO:0036211,protein modification process,BP,9.40E-01,9,Pyr_redox_dim,7.30E-02,1,Pyr_redox_2 Pyr_redox_dim,,Dld
ACROYT_G022051,Ocupat_v02_G022051,GO:0036211,protein modification process,BP,9.40E-01,9,UPA,9.70E-02,1,HEPN_DZIP3 UPA,,Dzip3
ACROYT_G006060,Ocupat_v02_G006060,GO:0036211,protein modification process,BP,9.40E-01,9,I-set,1.50E-01,5,I-set Ig_3 Pkinase_Tyr,,Fgfr1/Fgfr2/Fgfr3/Fgfr4/Ret
ACROYT_G030933,Ocupat_v02_G030933,GO:0036211,protein modification process,BP,9.40E-01,9,HEPN_DZIP3,1.90E-01,3,HEPN_DZIP3 NACHT ANAPC4_WD40,,Dzip3
ACROYT_G002711,Ocupat_v02_G002711,GO:0036211,protein modification process,BP,9.40E-01,9,PAX,2.20E-01,1,PAX,,Homeodomains:like:Alx1/Alx3/Alx4/Arx/AW822073/Cphx1/Cphx2/Cphx3/Crx/Crxos/Dmbx1/Duxbl1/Duxbl2/Duxbl3/Duxf3/Esx1/Gm4981/Gsc/Gsc2/Hesx1/Hmbox1/Hopx/Isl1/Isl2/Isx/Lhx1/Lhx2/Lhx3/Lhx4/Lhx5/Lhx6/Lhx8/Lhx9/Lmx1a/Lmx1b/Mixl1/Nobox/Obox5/Obox6/Obox8/Otp/Otx1/Otx2/Pax1/Pax2/Pax3/Pax4/Pax5/Pax6/Pax7/Pax8/Pax9/Phox2a/Phox2b/Pitx1/Pitx2/Pitx3/Prop1/Prrx1/Prrx2/Prrxl1/Rax/Rhox1/Rhox2a/Rhox2b/Rhox2c/Rhox2d/Rhox2e/Rhox2f/Rhox2g/Rhox2h/Rhox3a/Rhox3a2/Rhox3c/Rhox3e/Rhox3f/Rhox3g/Rhox3h/Rhox4a/Rhox4a2/Rhox4b/Rhox4c/Rhox4d/Rhox4e/Rhox4f/Rhox4g/Rhox6/Rhox7a/Rhox7b/Rhox8/Rhox9/Rhox10/Rhox11/Rhox12/Rhox13/Sebox/Shox2/Uncx/Vsx1/Vsx2/Zfhx2/Zfhx3/Zfhx4/Zhx1/Zhx3
ACROYT_G025976,Ocupat_v02_G025976,GO:0036211,protein modification process,BP,9.40E-01,9,F-box-like,3.70E-01,1,F-box-like LRR_6,,Fbxl21/Fbxl3
ACROYT_G013454,Ocupat_v02_G013454,GO:0036211,protein modification process,BP,9.40E-01,9,Pkinase,6.50E-01,2,Pkinase,,Pdik1l/Stk35
ACROYT_G008523,Ocupat_v02_G008523,GO:0043065,positive regulation of apoptotic process,BP,9.40E-01,1,HLH,4.40E-01,1,HLH,,HLH:Id1/Id2/Id3/Id4
ACROYT_G008523,Ocupat_v02_G008523,GO:0043068,positive regulation of programmed cell d...,BP,9.40E-01,1,HLH,4.40E-01,1,HLH,,HLH:Id1/Id2/Id3/Id4
ACROYT_G040107,Ocupat_v02_G040107,GO:0048471,perinuclear region of cytoplasm,CC,9.40E-01,1,Tyrosinase,1.70E-01,1,Laminin_EGF Tyrosinase,,Dct/Kcp/Tyr/Tyrp1
ACROYT_G024111,Ocupat_v02_G024111,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,Collagen,4.50E-04,14,Collagen,Collagen(4.5E-04),Cthrc1
ACROYT_G024115,Ocupat_v02_G024115,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,Collagen,4.50E-04,14,WAP Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03);WAP(8.8E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G011859,Ocupat_v02_G011859,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,Collagen,4.50E-04,14,Collagen,Collagen(4.5E-04),Cthrc1
ACROYT_G024095,Ocupat_v02_G024095,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,Collagen,4.50E-04,14,Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G024108,Ocupat_v02_G024108,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,Collagen,4.50E-04,14,VWA Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G006917,Ocupat_v02_G006917,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G006903,Ocupat_v02_G006903,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G018778,Ocupat_v02_G018778,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,Aldedh,4.60E-03,3,Aldedh,Aldedh(4.6E-03),Aldh1a1/Aldh1a2/Aldh1a3/Aldh1a7/Aldh1b1/Aldh2
ACROYT_G040314,Ocupat_v02_G040314,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,Ifi-6-16,1.30E-02,2,Ifi-6-16,Ifi-6-16(1.3E-02),Ifi27/Ifi27l2a/Ifi27l2b
ACROYT_G040309,Ocupat_v02_G040309,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,Ifi-6-16,1.30E-02,2,Ifi-6-16,Ifi-6-16(1.3E-02),Ifi27/Ifi27l2a/Ifi27l2b
ACROYT_G006710,Ocupat_v02_G006710,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,Porin_3,4.70E-02,1,Porin_3,Porin_3(4.7E-02),Vdac1/Vdac2/Vdac3
ACROYT_G035854,Ocupat_v02_G035854,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,SGL,4.70E-02,1,SGL,SGL(4.7E-02),Rgn
ACROYT_G028891,Ocupat_v02_G028891,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,Renin_r,4.70E-02,1,Renin_r,Renin_r(4.7E-02),Atp6ap2
ACROYT_G006059,Ocupat_v02_G006059,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,Sprouty,4.70E-02,1,Sprouty,Sprouty(4.7E-02),Spry1/Spry2/Spry3/Spry4
ACROYT_G034151,Ocupat_v02_G034151,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,Sod_Cu,1.20E-01,1,Sod_Cu,,Sod3
ACROYT_G006060,Ocupat_v02_G006060,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,I-set,1.50E-01,5,I-set Ig_3 Pkinase_Tyr,,Fgfr1/Fgfr2/Fgfr3/Fgfr4/Ret
ACROYT_G029393,Ocupat_v02_G029393,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,HEPN_DZIP3,1.90E-01,3,HEPN_DZIP3 NACHT LRR_6,,Ciita/Naip1/Naip2/Naip5/Naip6/Nlrc3/Nlrc4/Nlrc5/Nlrp10/Nlrp12/Nlrp14/Nlrp1a/Nlrp1b/Nlrp2/Nlrp3/Nlrp4a/Nlrp4b/Nlrp4c/Nlrp4e/Nlrp4f/Nlrp5/Nlrp6/Nlrp9a/Nlrp9b/Nlrp9c/Nlrx1/Nod1/Nod2
ACROYT_G002711,Ocupat_v02_G002711,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,PAX,2.20E-01,1,PAX,,Homeodomains:like:Alx1/Alx3/Alx4/Arx/AW822073/Cphx1/Cphx2/Cphx3/Crx/Crxos/Dmbx1/Duxbl1/Duxbl2/Duxbl3/Duxf3/Esx1/Gm4981/Gsc/Gsc2/Hesx1/Hmbox1/Hopx/Isl1/Isl2/Isx/Lhx1/Lhx2/Lhx3/Lhx4/Lhx5/Lhx6/Lhx8/Lhx9/Lmx1a/Lmx1b/Mixl1/Nobox/Obox5/Obox6/Obox8/Otp/Otx1/Otx2/Pax1/Pax2/Pax3/Pax4/Pax5/Pax6/Pax7/Pax8/Pax9/Phox2a/Phox2b/Pitx1/Pitx2/Pitx3/Prop1/Prrx1/Prrx2/Prrxl1/Rax/Rhox1/Rhox2a/Rhox2b/Rhox2c/Rhox2d/Rhox2e/Rhox2f/Rhox2g/Rhox2h/Rhox3a/Rhox3a2/Rhox3c/Rhox3e/Rhox3f/Rhox3g/Rhox3h/Rhox4a/Rhox4a2/Rhox4b/Rhox4c/Rhox4d/Rhox4e/Rhox4f/Rhox4g/Rhox6/Rhox7a/Rhox7b/Rhox8/Rhox9/Rhox10/Rhox11/Rhox12/Rhox13/Sebox/Shox2/Uncx/Vsx1/Vsx2/Zfhx2/Zfhx3/Zfhx4/Zhx1/Zhx3
ACROYT_G032559,Ocupat_v02_G032559,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,GST_N,2.30E-01,1,GST_N GST_C_3,,Gstm1/Gstm2/Gstm3/Gstm4/Gstm5/Gstm6/Gstm7
ACROYT_G006781,Ocupat_v02_G006781,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,wnt,2.40E-01,1,wnt,,Wnt8a/Wnt8b/Wnt9a/Wnt9b
ACROYT_G019581,Ocupat_v02_G019581,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,Mito_carr,3.50E-01,1,Mito_carr,,Slc25a31/Slc25a4/Slc25a5
ACROYT_G011654,Ocupat_v02_G011654,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,Sulfotransfer_1,4.30E-01,1,Sulfotransfer_1,,Sult1a1/Sult1b1/Sult1c1/Sult1c2/Sult1d1/Sult1e1/Sult2a1/Sult2a2/Sult2a3/Sult2a4/Sult2a5/Sult2a6/Sult2a7/Sult2a8/Sult2b1/Sult3a1/Sult3a2/Sult4a1/Sult5a1/Sult6b1/Sult6b2
ACROYT_G008523,Ocupat_v02_G008523,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,HLH,4.40E-01,1,HLH,,HLH:Id1/Id2/Id3/Id4
ACROYT_G024293,Ocupat_v02_G024293,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,zf-C2H2,6.80E-01,2,zf-C2H2,,
ACROYT_G030363,Ocupat_v02_G030363,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,NA,NA,NA,NA,NA,Npc1/Npc1l1
ACROYT_G001493,Ocupat_v02_G001493,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,NA,NA,NA,NA,NA,Gas1
ACROYT_G000294,Ocupat_v02_G000294,GO:0051716,cellular response to stimulus,BP,9.40E-01,27,NA,NA,NA,NA,NA,Plin1/Plin2/Plin3/Plin4/Plin5
ACROYT_G024095,Ocupat_v02_G024095,GO:0099081,supramolecular polymer,CC,9.40E-01,5,Collagen,4.50E-04,14,Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G002669,Ocupat_v02_G002669,GO:0099081,supramolecular polymer,CC,9.40E-01,5,Collagen,4.50E-04,14,Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Srd5a3
ACROYT_G024115,Ocupat_v02_G024115,GO:0099081,supramolecular polymer,CC,9.40E-01,5,Collagen,4.50E-04,14,WAP Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03);WAP(8.8E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G024108,Ocupat_v02_G024108,GO:0099081,supramolecular polymer,CC,9.40E-01,5,Collagen,4.50E-04,14,VWA Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G006059,Ocupat_v02_G006059,GO:0099081,supramolecular polymer,CC,9.40E-01,5,Sprouty,4.70E-02,1,Sprouty,Sprouty(4.7E-02),Spry1/Spry2/Spry3/Spry4
ACROYT_G002669,Ocupat_v02_G002669,GO:0099512,supramolecular fiber,CC,9.40E-01,5,Collagen,4.50E-04,14,Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Srd5a3
ACROYT_G024115,Ocupat_v02_G024115,GO:0099512,supramolecular fiber,CC,9.40E-01,5,Collagen,4.50E-04,14,WAP Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03);WAP(8.8E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G024108,Ocupat_v02_G024108,GO:0099512,supramolecular fiber,CC,9.40E-01,5,Collagen,4.50E-04,14,VWA Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G024095,Ocupat_v02_G024095,GO:0099512,supramolecular fiber,CC,9.40E-01,5,Collagen,4.50E-04,14,Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G006059,Ocupat_v02_G006059,GO:0099512,supramolecular fiber,CC,9.40E-01,5,Sprouty,4.70E-02,1,Sprouty,Sprouty(4.7E-02),Spry1/Spry2/Spry3/Spry4
ACROYT_G024108,Ocupat_v02_G024108,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,Collagen,4.50E-04,14,VWA Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G024115,Ocupat_v02_G024115,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,Collagen,4.50E-04,14,WAP Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03);WAP(8.8E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G024095,Ocupat_v02_G024095,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,Collagen,4.50E-04,14,Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G006903,Ocupat_v02_G006903,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G006917,Ocupat_v02_G006917,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G018778,Ocupat_v02_G018778,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,Aldedh,4.60E-03,3,Aldedh,Aldedh(4.6E-03),Aldh1a1/Aldh1a2/Aldh1a3/Aldh1a7/Aldh1b1/Aldh2
ACROYT_G022524,Ocupat_v02_G022524,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,TIM,3.90E-02,1,TIM,TIM(3.9E-02),Tpi1
ACROYT_G001102,Ocupat_v02_G001102,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,FBPase,3.90E-02,1,FBPase FBPase_C,FBPase(3.9E-02);FBPase_C(3.9E-02),Fbp1/Fbp2
ACROYT_G017165,Ocupat_v02_G017165,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,PurA,3.90E-02,1,PurA,PurA(3.9E-02),Pura/Purb/Purg
ACROYT_G023910,Ocupat_v02_G023910,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,Fer2_3,3.90E-02,1,Fer2_3 Fer4_17,Fer2_3(3.9E-02);Fer4_17(3.9E-02),Sdhb
ACROYT_G001501,Ocupat_v02_G001501,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,S-methyl_trans,3.90E-02,2,S-methyl_trans,S-methyl_trans(3.9E-02),Bhmt/Bhmt2
ACROYT_G004659,Ocupat_v02_G004659,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,ATP-synt_E,4.70E-02,1,ATP-synt_E,ATP-synt_E(4.7E-02),Atp5k
ACROYT_G006059,Ocupat_v02_G006059,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,Sprouty,4.70E-02,1,Sprouty,Sprouty(4.7E-02),Spry1/Spry2/Spry3/Spry4
ACROYT_G035854,Ocupat_v02_G035854,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,SGL,4.70E-02,1,SGL,SGL(4.7E-02),Rgn
ACROYT_G028891,Ocupat_v02_G028891,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,Renin_r,4.70E-02,1,Renin_r,Renin_r(4.7E-02),Atp6ap2
ACROYT_G032496,Ocupat_v02_G032496,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,ARD,4.70E-02,1,ARD,ARD(4.7E-02),Adi1
ACROYT_G006710,Ocupat_v02_G006710,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,Porin_3,4.70E-02,1,Porin_3,Porin_3(4.7E-02),Vdac1/Vdac2/Vdac3
ACROYT_G008032,Ocupat_v02_G008032,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,Mago_nashi,6.20E-02,1,Mago_nashi,,Magoh/Magohb
ACROYT_G003793,Ocupat_v02_G003793,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,LIM,7.10E-02,2,LIM,,Lmo4
ACROYT_G018031,Ocupat_v02_G018031,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,Pyr_redox_dim,7.30E-02,1,Pyr_redox_2 Pyr_redox_dim,,Dld
ACROYT_G006060,Ocupat_v02_G006060,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,I-set,1.50E-01,5,I-set Ig_3 Pkinase_Tyr,,Fgfr1/Fgfr2/Fgfr3/Fgfr4/Ret
ACROYT_G040107,Ocupat_v02_G040107,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,Tyrosinase,1.70E-01,1,Laminin_EGF Tyrosinase,,Dct/Kcp/Tyr/Tyrp1
ACROYT_G000163,Ocupat_v02_G000163,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,zf-C4,1.80E-01,1,zf-C4 Hormone_recep,,zf-C4_Nuclear_receptors:Nr2f1/Nr2f2
ACROYT_G002711,Ocupat_v02_G002711,GO:1901576,organic substance biosynthetic process,BP,9.40E-01,32,PAX,2.20E-01,1,PAX,,Homeodomains:like:Alx1/Alx3/Alx4/Arx/AW822073/Cphx1/Cphx2/Cphx3/Crx/Crxos/Dmbx1/Duxbl1/Duxbl2/Duxbl3/Duxf3/Esx1/Gm4981/Gsc/Gsc2/Hesx1/Hmbox1/Hopx/Isl1/Isl2/Isx/Lhx1/Lhx2/Lhx3/Lhx4/Lhx5/Lhx6/Lhx8/Lhx9/Lmx1a/Lmx1b/Mixl1/Nobox/Obox5/Obox6/Obox8/Otp/Otx1/Otx2/Pax1/Pax2/Pax3/Pax4/Pax5/Pax6/Pax7/Pax8/Pax9/Phox2a/Phox2b/Pitx1/Pitx2/Pitx3/Prop1/Prrx1/Prrx2/Prrxl1/Rax/Rhox1/Rhox2a/Rhox2b/Rhox2c/Rhox2d/Rhox2e/Rhox2f/Rhox2g/Rhox2h/Rhox3a/Rhox3a2/Rhox3c/Rhox3e/Rhox3f/Rhox3g/Rhox3h/Rhox4a/Rhox4a2/Rhox4b/Rhox4c/Rhox4d/Rhox4e/Rhox4f/Rhox4g/Rhox6/Rhox7a/Rhox7b/Rhox8/Rhox9/Rhox10/Rhox11/Rhox12/Rhox13/Sebox/Shox2/Uncx/Vsx1/Vsx2/Zfhx2/Zfhx3/Zfhx4/Zhx1/Zhx3
