id,gene,GO,GO name,GO ontology,GO p-value,GO num genes,Pfam top enriched domain,"Pfam top enriched domain, p-value",Pfam num genes,Pfam domain architecture,Pfam domain architecture (all enrichments),Gene name
ACROYT_G038186,Ocupat_v02_G038186,GO:0051252,regulation of RNA metabolic process,BP,1,6,Raptor_N,0.024,1,Raptor_N WD40,Raptor_N(2.4E-02),Rptor
ACROYT_G038186,Ocupat_v02_G038186,GO:0060563,neuroepithelial cell differentiation,BP,1,1,Raptor_N,0.024,1,Raptor_N WD40,Raptor_N(2.4E-02),Rptor
ACROYT_G038186,Ocupat_v02_G038186,GO:0071496,cellular response to external stimulus,BP,1,6,Raptor_N,0.024,1,Raptor_N WD40,Raptor_N(2.4E-02),Rptor
ACROYT_G038186,Ocupat_v02_G038186,GO:0071895,odontoblast differentiation,BP,1,1,Raptor_N,0.024,1,Raptor_N WD40,Raptor_N(2.4E-02),Rptor
ACROYT_G038186,Ocupat_v02_G038186,GO:0090087,regulation of peptide transport,BP,1,5,Raptor_N,0.024,1,Raptor_N WD40,Raptor_N(2.4E-02),Rptor
ACROYT_G038186,Ocupat_v02_G038186,GO:0090276,regulation of peptide hormone secretion,BP,1,5,Raptor_N,0.024,1,Raptor_N WD40,Raptor_N(2.4E-02),Rptor
ACROYT_G038186,Ocupat_v02_G038186,GO:0090304,nucleic acid metabolic process,BP,1,8,Raptor_N,0.024,1,Raptor_N WD40,Raptor_N(2.4E-02),Rptor
ACROYT_G038186,Ocupat_v02_G038186,GO:0098852,lytic vacuole membrane,CC,1,6,Raptor_N,0.024,1,Raptor_N WD40,Raptor_N(2.4E-02),Rptor
ACROYT_G038186,Ocupat_v02_G038186,GO:1900542,regulation of purine nucleotide metaboli...,BP,1,2,Raptor_N,0.024,1,Raptor_N WD40,Raptor_N(2.4E-02),Rptor
ACROYT_G038186,Ocupat_v02_G038186,GO:1901329,regulation of odontoblast differentiatio...,BP,1,1,Raptor_N,0.024,1,Raptor_N WD40,Raptor_N(2.4E-02),Rptor
ACROYT_G038186,Ocupat_v02_G038186,GO:1901360,organic cyclic compound metabolic proces...,BP,1,14,Raptor_N,0.024,1,Raptor_N WD40,Raptor_N(2.4E-02),Rptor
ACROYT_G038186,Ocupat_v02_G038186,GO:1902913,positive regulation of neuroepithelial c...,BP,1,1,Raptor_N,0.024,1,Raptor_N WD40,Raptor_N(2.4E-02),Rptor
ACROYT_G038440,Ocupat_v02_G038440,GO:0016323,basolateral plasma membrane,CC,0.0036,5,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0016020,membrane,CC,0.0046,37,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0031090,organelle membrane,CC,0.014,19,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0043209,myelin sheath,CC,0.015,3,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0031267,small GTPase binding,MF,0.016,4,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0045159,myosin II binding,MF,0.02,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0008593,regulation of Notch signaling pathway,BP,0.022,2,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0051020,GTPase binding,MF,0.025,4,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0140677,molecular function activator activity,MF,0.026,6,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0031901,early endosome membrane,CC,0.031,2,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0030863,cortical cytoskeleton,CC,0.033,2,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0035748,myelin sheath abaxonal region,CC,0.038,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0031984,organelle subcompartment,CC,0.042,7,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0012505,endomembrane system,CC,0.044,21,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0035090,maintenance of apical/basal cell polarit...,BP,0.047,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0140352,export from cell,BP,0.047,10,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0000137,Golgi cis cisterna,CC,0.048,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0005802,trans-Golgi network,CC,0.054,3,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0007219,Notch signaling pathway,BP,0.06,2,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0009306,protein secretion,BP,0.061,7,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0035592,establishment of protein localization to...,BP,0.061,7,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0009987,cellular process,BP,0.062,50,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0010008,endosome membrane,CC,0.063,3,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0071692,protein localization to extracellular re...,BP,0.064,7,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0030011,maintenance of cell polarity,BP,0.066,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0008047,enzyme activator activity,MF,0.067,4,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0098588,bounding membrane of organelle,CC,0.07,12,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0005768,endosome,CC,0.073,6,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0032878,regulation of establishment or maintenan...,BP,0.075,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0005769,early endosome,CC,0.088,3,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0098791,Golgi apparatus subcompartment,CC,0.094,3,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0019901,protein kinase binding,MF,0.099,5,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0098772,molecular function regulator activity,MF,0.099,8,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0005737,cytoplasm,CC,0.11,44,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0005886,plasma membrane,CC,0.11,22,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0030866,cortical actin cytoskeleton organization,BP,0.11,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0051294,establishment of spindle orientation,BP,0.11,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0007166,cell surface receptor signaling pathway,BP,0.12,11,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0030659,cytoplasmic vesicle membrane,CC,0.12,4,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0005096,GTPase activator activity,MF,0.13,2,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0012506,vesicle membrane,CC,0.13,4,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0019900,kinase binding,MF,0.13,5,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0030234,enzyme regulator activity,MF,0.13,6,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0030865,cortical cytoskeleton organization,BP,0.14,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0009966,regulation of signal transduction,BP,0.15,12,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0017022,myosin binding,MF,0.15,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0032588,trans-Golgi network membrane,CC,0.15,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0035088,establishment or maintenance of apical/b...,BP,0.16,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0048583,regulation of response to stimulus,BP,0.16,15,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0050708,regulation of protein secretion,BP,0.16,6,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0061245,establishment or maintenance of bipolar ...,BP,0.16,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0030864,cortical actin cytoskeleton,CC,0.17,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0071705,nitrogen compound transport,BP,0.17,14,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0006893,Golgi to plasma membrane transport,BP,0.19,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0007165,signal transduction,BP,0.2,17,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0048667,cell morphogenesis involved in neuron di...,BP,0.2,3,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0031985,Golgi cisterna,CC,0.21,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0015031,protein transport,BP,0.23,11,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0071702,organic substance transport,BP,0.23,16,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0015629,actin cytoskeleton,CC,0.25,3,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0005795,Golgi stack,CC,0.27,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0032940,secretion by cell,BP,0.27,8,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0031410,cytoplasmic vesicle,CC,0.28,12,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0097708,intracellular vesicle,CC,0.28,12,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0008092,cytoskeletal protein binding,MF,0.29,4,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0045184,establishment of protein localization,BP,0.29,11,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0060322,head development,BP,0.29,3,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0005938,cell cortex,CC,0.3,2,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0006892,post-Golgi vesicle-mediated transport,BP,0.31,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0110165,cellular anatomical entity,CC,0.31,52,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0019899,enzyme binding,MF,0.32,9,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0043005,neuron projection,CC,0.32,6,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0006887,exocytosis,BP,0.33,2,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0030010,establishment of cell polarity,BP,0.33,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0046903,secretion,BP,0.33,8,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0030695,GTPase regulator activity,MF,0.34,2,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0060589,nucleoside-triphosphatase regulator acti...,MF,0.34,2,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0030424,axon,CC,0.35,3,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0022008,neurogenesis,BP,0.36,7,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0031982,vesicle,CC,0.36,12,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0006810,transport,BP,0.37,19,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0010646,regulation of cell communication,BP,0.39,16,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0023051,regulation of signaling,BP,0.39,16,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0031175,neuron projection development,BP,0.39,4,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0005794,Golgi apparatus,CC,0.4,6,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0051293,establishment of spindle localization,BP,0.4,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0098876,vesicle-mediated transport to the plasma...,BP,0.4,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0030154,cell differentiation,BP,0.41,14,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0030182,neuron differentiation,BP,0.41,5,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0042995,cell projection,CC,0.41,11,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0048869,cellular developmental process,BP,0.41,14,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0051653,spindle localization,BP,0.41,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0007417,central nervous system development,BP,0.42,3,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0048731,system development,BP,0.43,14,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0051649,establishment of localization in cell,BP,0.43,8,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0000902,cell morphogenesis,BP,0.44,3,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0032502,developmental process,BP,0.44,21,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0071944,cell periphery,CC,0.44,22,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0048699,generation of neurons,BP,0.45,5,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0051234,establishment of localization,BP,0.45,19,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0007163,establishment or maintenance of cell pol...,BP,0.46,1,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0008283,cell population proliferation,BP,0.46,12,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0023052,signaling,BP,0.48,20,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0048666,neuron development,BP,0.48,4,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0048812,neuron projection morphogenesis,BP,0.48,2,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0007154,cell communication,BP,0.49,22,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0016192,vesicle-mediated transport,BP,0.49,5,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0048858,cell projection morphogenesis,BP,0.49,2,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0120039,plasma membrane bounded cell projection ...,BP,0.49,2,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0007275,multicellular organism development,BP,0.5,17,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
ACROYT_G038440,Ocupat_v02_G038440,GO:0007420,brain development,BP,0.51,2,LLGL,0.024,1,LLGL Lgl_C,LLGL(2.4E-02);Lgl_C(2.4E-02),Llgl1/Llgl2/Mmadhc
